date_utc,league,home,away,market,pick,price_at_publish,model_probability,result,grade,snapshot_frozen_at
2026-06-13T05:00:00+00:00,Capital Territory NPL,Queanbeyan City,Monaro Panthers,Asian Handicap,Home +0,3.3,0.6196,,LOST,
2026-06-13T05:00:00+00:00,New South Wales NPL,Western Sydney Wanderers U23,St George City FA,Asian Handicap,Home +0,1.52,0.5488,,WON,
2026-06-13T05:00:00+00:00,Victoria NPL 2,Langwarrin,Manningham United Blues,Asian Handicap,Home +0.25,2.05,0.5911,,WON,
2026-06-13T05:00:00+00:00,Victoria NPL 2,North Sunshine Eagles,Melbourne Srbija,Over/Under Goals,Under 3.5,1.7,0.9322,,WON,
2026-06-13T05:30:00+00:00,South Australia NPL,Para Hills Knights,FK Beograd,Over/Under Goals,Under 3.5,2.25,0.7135,,LOST,
2026-06-13T05:30:00+00:00,South Australia State League 1,Adelaide Blue Eagles,Salisbury United,Asian Handicap,Away -1.25,1.67,0.1689,,LOST,
2026-06-13T05:30:00+00:00,South Australia State League 1,Adelaide Cobras,Cumberland United,Over/Under Goals,Under 3.5,1.56,0.7808,,WON,
2026-06-13T06:45:00+00:00,Tasmania NPL,Glenorchy Knights,Riverside,Over/Under Goals,Under 3.5,1.94,0.9428,,WON,
2026-06-13T07:00:00+00:00,New South Wales NPL 2,Hurstville FC,Mt Druitt Town,Over/Under Goals,Under 3.5,1.65,0.8466,,WON,
2026-06-13T07:00:00+00:00,Western Australia NPL,Dianella White Eagle,Western Knights,Asian Handicap,Home +0.25,2.02,0.8289,,WON,
2026-06-13T07:00:00+00:00,Western Australia State League 1,Subiaco,Mandurah City,Asian Handicap,Home +0.25,2.38,0.5887,,LOST,
2026-06-13T07:00:00+00:00,Western Australia State League 1,UWA Nedlands,Floreat Athena,Over/Under Goals,Under 3.5,1.6,0.8166,,LOST,
2026-06-13T07:30:00+00:00,New South Wales NPL,NWS Spirit,Sydney Olympic,Over/Under Goals,Under 3.5,1.53,0.9522,,WON,
2026-06-13T07:30:00+00:00,New South Wales NPL,Sutherland Sharks,Blacktown City,Asian Handicap,Home +0,1.62,0.4886,,LOST,
2026-06-13T07:45:00+00:00,South Australia NPL,MetroStars,Sturt Lions,Over/Under Goals,Under 3.5,1.91,0.8601,,WON,
2026-06-13T09:00:00+00:00,New South Wales NPL 2,Bulls Academy,Rydalmere Lions,Asian Handicap,Home +0,1.52,0.7357,,LOST,
2026-06-13T09:45:00+00:00,Npl Nsw U20,Sutherland Sharks U20,Blacktown City U20,Asian Handicap,Home +0.25,1.55,0.6701,,WON,
2026-06-13T10:00:00+00:00,South Australia NPL,Adelaide United II,Adelaide City,Over/Under Goals,Under 3.5,1.8,0.7872,,WON,
2026-06-13T10:00:00+00:00,Western Australia State League 1,Kingsley Westside,Inglewood United,Asian Handicap,Home +0,1.64,0.7794,,LOST,
2026-06-13T11:00:00+00:00,Damallsvenskan,AIK W,Djurgården W,Asian Handicap,Home +0,1.72,0.7569,,WON,
2026-06-13T11:00:00+00:00,Ettan - Södra,Tvååker,Jonkopings Sodra,Double Chance,Home/Draw,1.7,0.7088,,WON,
2026-06-13T11:00:00+00:00,League Two,BIT,Dalian Yingbo B,Asian Handicap,Home +0.25,2.08,0.6821,,WON,
2026-06-13T11:00:00+00:00,Premier League,FK Tobol Kostanay,Kyzyl-Zhar,Team Total Goals,Over 0.5,1.53,0.7947,,LOST,
2026-06-13T11:30:00+00:00,League Two,Guangdong Mingtu,Langfang Glory City,Asian Handicap,Home +0,1.6,0.6647,,WON,
2026-06-13T11:30:00+00:00,Meistriliiga,Trans Narva,Nõmme United,Over/Under Goals,Under 3.5,1.62,0.9179,,WON,
2026-06-13T12:00:00+00:00,2. Division - Group 1,Vidar,Pors Grenland,Over/Under Goals,Under 3.5,1.55,0.7534,,WON,
2026-06-13T12:00:00+00:00,3. Division - Girone 5,Strømsgodset II,Harstad,Double Chance,Home/Draw,1.51,0.6283,,WON,
2026-06-13T12:00:00+00:00,3. Division - Girone 6,Oppsal,Sandefjord II,Asian Handicap,Home +0,1.61,0.6101,,WON,
2026-06-13T12:00:00+00:00,3. Division,FA 2000,Brønshøj,Asian Handicap,Home +0,1.51,0.5168,,WON,
2026-06-13T12:00:00+00:00,3. Division,Holbæk B&I,Vejgaard B,Over/Under Goals,Under 3.5,1.92,0.7814,,WON,
2026-06-13T12:00:00+00:00,3. Division,Nykobing FC,Vanløse,Over/Under Goals,Under 3.5,1.56,0.8436,,LOST,
2026-06-13T12:00:00+00:00,Damallsvenskan,Eskilstuna United W,Malmö FF W,Over/Under Goals,Under 3.5,1.52,0.7974,,WON,
2026-06-13T12:00:00+00:00,Elitettan,Sandviken W,Husqvarna W,Over/Under Goals,Under 3.5,1.6,0.8474,,LOST,
2026-06-13T12:00:00+00:00,Kakkonen - Lohko A,HIFK Helsinki,PEPO,Over/Under Goals,Under 3.5,1.7,0.8405,,WON,
2026-06-13T13:00:00+00:00,2. Division - Group 1,Eik-Tønsberg,Arendal,Asian Handicap,Home +0.25,1.95,0.7361,,WON,
2026-06-13T13:00:00+00:00,3. Division - Girone 6,Ørn Horten,Elverum,Asian Handicap,Home +0.25,1.52,0.7204,,LOST,
2026-06-13T13:00:00+00:00,Division 2 - Norra Svealand,Kungsängen,Gute,Asian Handicap,Home +0,1.58,0.7806,,WON,
2026-06-13T13:00:00+00:00,Erovnuli Liga 2,Samtredia,Kolkheti Poti,Asian Handicap,Home +0,1.52,0.6441,,WON,
2026-06-13T13:00:00+00:00,Premier League,Kairat Almaty,Atyrau,Asian Handicap,Away -1.25,1.71,0.0611,,WON,
2026-06-13T13:00:00+00:00,Second League - Group 3,Zenit Penza,Metallurg Lipetsk,Double Chance,Home/Draw,4.75,0.7951,,LOST,
2026-06-13T13:00:00+00:00,Second League A - Fall Season Gold,Tekstilshchik,Irtysh Omsk,Team Total Goals,Under 2.5,1.51,0.9636,,WON,
2026-06-13T13:00:00+00:00,Second League A - Fall Season Gold,Torpedo Miass,Rodina Moskva II,Asian Handicap,Home +0.25,1.5,0.7919,,LOST,
2026-06-13T13:00:00+00:00,Second League A - Fall Season Gold,Veles,Leningradets,Team Total Goals,Over 0.5,1.5,0.8913,,WON,
2026-06-13T13:00:00+00:00,Second League A - Fall Season Gold,Volgar Astrakhan,Novosibirsk,Asian Handicap,Home +0.25,1.94,0.9946,,WON,
2026-06-13T14:00:00+00:00,1 Lyga,Minija,BFA,Team Total Goals,Over 0.5,1.75,0.8982,,LOST,
2026-06-13T14:00:00+00:00,Division 2 - Norra Svealand,Bollstanäs,Viggbyholms IK,Over/Under Goals,Under 3.5,1.67,0.8439,,WON,
2026-06-13T14:00:00+00:00,Division 2 - Norra Svealand,Sunnersta,Falu BS,Asian Handicap,Home +0,1.87,0.7499,,WON,
2026-06-13T14:00:00+00:00,Ettan - Norra,Stocksund,Sollentuna,Double Chance,Home/Draw,1.64,0.6242,,WON,
2026-06-13T14:00:00+00:00,Ettan - Södra,Atvidabergs FF,Eskilsminne,Asian Handicap,Home +0,1.64,0.6273,,WON,
2026-06-13T14:00:00+00:00,Kakkonen - Lohko A,PuiU Helsinki,MyPa,Over/Under Goals,Under 3.5,1.83,0.9461,,WON,
2026-06-13T14:00:00+00:00,Kakkonen - Lohko B,EPS,ÅIFK,Double Chance,Home/Draw,1.61,0.7263,,LOST,
2026-06-13T14:00:00+00:00,Meistriliiga,Tammeka,Vaprus,Over/Under Goals,Under 3.5,1.5,0.7514,,WON,
2026-06-13T14:00:00+00:00,Second League - Group 1,Kyzyltash,Izberbash,Over/Under Goals,Under 3.5,1.63,0.8187,,WON,
2026-06-13T14:00:00+00:00,Veikkausliiga,FF Jaro,HJK Helsinki,Asian Handicap,Home +0.25,2.5,0.7516,,LOST,
2026-06-13T14:00:00+00:00,Veikkausliiga,VPS,KuPS,Asian Handicap,Home +0.25,1.85,0.6476,,WON,
2026-06-13T15:00:00+00:00,1. Liga,JDFS Alberts,Leevon / PPK,Asian Handicap,Home +0,1.75,0.6938,,WON,
2026-06-13T15:00:00+00:00,Second League - Group 3,FK Spartak Tambov,Rotor-2,Over/Under Goals,Under 3.5,1.85,0.8726,,WON,
2026-06-13T15:30:00+00:00,Ykkönen,VJS,Rops,Over/Under Goals,Under 3.5,1.67,0.9864,,WON,
2026-06-13T16:00:00+00:00,1 Lyga,Žalgiris II,Garliava,Over/Under Goals,Under 3.5,1.56,0.9668,,WON,
2026-06-13T16:00:00+00:00,Meistriliiga,Flora Tallinn,FC Levadia Tallinn,Asian Handicap,Home +0.25,2.2,0.6035,,LOST,
2026-06-13T16:00:00+00:00,Segunda División,Uruguay Montevideo,Miramar,Asian Handicap,Home +0.25,1.6,0.6638,,LOST,
2026-06-13T16:00:00+00:00,Veikkausliiga,Lahti,SJK,Asian Handicap,Home +0,1.68,0.5746,,LOST,
2026-06-13T16:30:00+00:00,3. Division - Girone 2,NTNUI,Aalesund II,Asian Handicap,Home +0.25,1.64,0.6957,,LOST,
2026-06-13T16:30:00+00:00,Primera Division,Coquimbo Unido,O'Higgins,Team Total Goals,Over 0.5,1.57,0.7580,,LOST,
2026-06-13T17:00:00+00:00,Erovnuli Liga,Samgurali,Torpedo Kutaisi,Asian Handicap,Home +0.25,2.04,0.6707,,WON,
2026-06-13T17:00:00+00:00,Esiliiga A,Tartu Welco,FC Tallinn,Over/Under Goals,Under 3.5,2.14,0.7453,,LOST,
2026-06-13T18:00:00+00:00,Baiano U20,Bahia U20,Juazeirense U20,Over/Under Goals,Under 3.5,1.62,0.9280,,LOST,
2026-06-13T18:00:00+00:00,Mineiro U20,Inter de Minas U20,Coimbra U20,Asian Handicap,Home +0.25,1.95,0.7910,,WON,
2026-06-13T18:00:00+00:00,Paulista - U20,Palmeiras U20,Osasco Audax U20,Over/Under Goals,Under 3.5,1.86,0.6734,,WON,
2026-06-13T18:00:00+00:00,Primera Nacional,Colegiales,San Martin Tucuman,Asian Handicap,Home +0.25,1.5,0.9902,,WON,
2026-06-13T18:30:00+00:00,First Division,Longford Town,Cobh Ramblers,Asian Handicap,Home +0.25,1.52,0.6270,,WON,
2026-06-13T18:30:00+00:00,Primera B Metropolitana,Comunicaciones,Deportivo Laferrere,Over/Under Goals,Over 1.5,1.57,0.6918,,WON,
2026-06-13T18:30:00+00:00,Primera B Metropolitana,Deportivo Camioneros,Arsenal Sarandi,Asian Handicap,Home +0,2.6,0.6078,,LOST,
2026-06-13T18:30:00+00:00,Primera B Metropolitana,Dock Sud,Talleres Remedios,Over/Under Goals,Over 1.5,1.67,0.7259,,WON,
2026-06-13T18:30:00+00:00,Primera B Metropolitana,Sportivo Italiano,Excursionistas,Team Total Goals,Over 0.5,1.5,0.8919,,WON,
2026-06-13T18:30:00+00:00,Primera C,Leandro N. Alem,Victoriano Arenas,Over/Under Goals,Over 1.5,1.57,0.7997,,LOST,
2026-06-13T19:00:00+00:00,Primera Division,Everton de Vina,Palestino,Asian Handicap,Home +0.25,1.62,0.6700,,LOST,
2026-06-13T19:00:00+00:00,Segunda División,Colón,Fenix,Asian Handicap,Home +0.25,1.68,0.7165,,WON,
2026-06-13T21:30:00+00:00,MLS Next Pro,Real Monarchs,Portland Timbers II,Over/Under Goals,Under 3.5,1.5,0.8350,,LOST,
2026-06-13T22:00:00+00:00,World Cup,Brazil,Morocco,Team Total Goals,Over 0.5,1.65,0.8338,,WON,
2026-06-13T23:00:00+00:00,USL League Two,Lorain County Leviathan,Akron City,Asian Handicap,Home +0,2.0,0.6525,,WON,
2026-06-14T00:00:00+00:00,USL Championship,Louisville City,Brooklyn,Team Total Goals,Under 2.5,1.73,0.9252,,WON,
2026-06-14T01:00:00+00:00,USL Championship,El Paso Locomotive,Phoenix Rising,Asian Handicap,Home +0,1.6,0.5363,,WON,
2026-06-14T01:00:00+00:00,World Cup,Haiti,Scotland,Team Total Goals,Over 0.5,1.7,0.7869,,LOST,
2026-06-14T02:00:00+00:00,USL Championship,Oakland Roots,Miami FC,Asian Handicap,Away -1.25,1.62,0.0631,,WON,
2026-06-14T04:00:00+00:00,World Cup,Australia,Türkiye,Team Total Goals,Over 0.5,1.6,0.8020,,WON,
2026-06-14T10:00:00+00:00,New South Wales NPL 2,Prospect United,Dulwich Hill,Asian Handicap,Home +0,2.05,0.6421,,WON,
2026-06-14T11:00:00+00:00,Division 2 - Norra Svealand,Angby,Skiljebo,Over/Under Goals,Under 3.5,1.71,0.8941,,WON,
2026-06-14T11:00:00+00:00,Division 2 - Västra Götaland,Onsala,Torslanda,Over/Under Goals,Under 3.5,1.64,0.8679,,WON,
2026-06-14T11:00:00+00:00,Division 2 - Västra Götaland,Åstorp,Landvetter IS,Over/Under Goals,Under 3.5,1.61,0.8532,,WON,
2026-06-14T11:00:00+00:00,Superettan,Norrby IF,Oddevold,Asian Handicap,Home +0.25,2.0,0.7045,,LOST,
2026-06-14T11:15:00+00:00,A Lyga,Hegelmann Litauen,Kauno Žalgiris,Asian Handicap,Home +0.25,2.62,0.7902,,WON,
2026-06-14T11:30:00+00:00,League Two,Hubei Chufeng Heli,Shenzhen 2028,Asian Handicap,Home +0.25,1.62,0.7117,,LOST,
2026-06-14T12:00:00+00:00,3. Division - Girone 2,Byåsen,Melhus,Over/Under Goals,Under 3.5,1.85,0.9484,,LOST,
2026-06-14T12:00:00+00:00,Premier League,Ethiopia Bunna,Sidama Bunna,Over/Under Goals,Over 1.5,1.57,0.7020,,WON,
2026-06-14T13:00:00+00:00,Kakkonen - Lohko C,Jaro 2,JS Hercules,Over/Under Goals,Under 3.5,2.62,0.7449,,WON,
2026-06-14T13:00:00+00:00,Paulista - U20,Porto Football U20,Sfera U20,Asian Handicap,Home +0.25,1.78,0.7523,,LOST,
2026-06-14T13:00:00+00:00,Paulista Série B,Riopretano,Tupa,Asian Handicap,Home +0.25,1.85,0.6489,,LOST,
2026-06-14T14:00:00+00:00,Ettan - Norra,AFC Eskilstuna,Assyriska FF,Asian Handicap,Home +0,1.61,0.5355,,WON,
2026-06-14T14:00:00+00:00,Serie B,São Bernardo,Sport Recife,Asian Handicap,Home +0.25,1.5,0.6861,,WON,
2026-06-14T15:00:00+00:00,Botola Pro,Raja Casablanca,UTS Rabat,Asian Handicap,Away -1.25,1.65,0.1218,,WON,
2026-06-14T15:00:00+00:00,Superettan,Sandviken,IK brage,Asian Handicap,Home +0,1.67,0.6906,,WON,
2026-06-14T15:30:00+00:00,Kakkonen - Lohko C,Kraft,Huima / Urho,Asian Handicap,Home +0.25,1.85,0.6795,,LOST,
2026-06-14T16:30:00+00:00,Primera Division,Concepción,Deportes Limache,Asian Handicap,Home +0,2.2,0.6160,,WON,
2026-06-14T17:00:00+00:00,Primera B Metropolitana,Argentino Quilmes,Deportivo Armenio,Team Total Goals,Over 0.5,1.65,0.7895,,WON,
2026-06-14T18:00:00+00:00,Segunda División,Atenas,La Luz,Asian Handicap,Home +0.25,1.55,0.7124,,WON,
2026-06-14T18:00:00+00:00,Torneo Federal A,Circulo Deportivo,Santamarina,Team Total Goals,Over 0.5,1.57,0.7983,,LOST,
2026-06-14T18:00:00+00:00,Torneo Federal A,El Linqueño,Douglas Haig,Asian Handicap,Home +0.25,1.85,0.9201,,WON,
2026-06-14T18:30:00+00:00,Primera B Metropolitana,Liniers,Real Pilar,Asian Handicap,Home +0.25,1.58,0.7662,,LOST,
2026-06-14T18:30:00+00:00,Primera C,Claypole,Deportivo Muñiz,Team Total Goals,Over 0.5,1.6,0.7841,,WON,
2026-06-14T18:30:00+00:00,Primera C,Juventud Unida,Estrella Del Sur,Asian Handicap,Home +0.25,1.68,0.9949,,WON,
2026-06-14T18:30:00+00:00,Primera C,Lujan,Yupanqui,Asian Handicap,Home +0,1.75,0.7292,,WON,
2026-06-14T19:00:00+00:00,MLS Next Pro,New England II,New York RB II,Over/Under Goals,Under 3.5,1.6,0.8591,,WON,
2026-06-14T19:00:00+00:00,MLS Next Pro,Philadelphia Union II,New York City II,Over/Under Goals,Under 3.5,1.7,0.7730,,WON,
2026-06-14T19:00:00+00:00,Primera Division,Union La Calera,Universidad de Chile,Asian Handicap,Home +0.25,2.0,0.5118,,WON,
2026-06-14T19:00:00+00:00,Segunda Division,Malaga,Almeria,Asian Handicap,Home +0,1.62,0.5375,,WON,
2026-06-14T19:30:00+00:00,Serie C,AO Itabaiana,Ituano,Team Total Goals,Over 0.5,1.5,0.7691,,WON,
2026-06-14T21:30:00+00:00,Primera Division,U. Catolica,Universidad de Concepcion,Team Total Goals,Over 0.5,1.55,0.7455,,WON,
2026-06-14T22:00:00+00:00,Canadian Premier League,Vancouver FC,Pacific FC,Over/Under Goals,Under 3.5,1.53,0.8137,,WON,
2026-06-14T22:00:00+00:00,MLS Next Pro,FC Cincinnati II,Columbus Crew II,Asian Handicap,Home +0.25,1.62,0.6595,,LOST,
2026-06-14T22:00:00+00:00,Serie B,Novorizontino,Nautico Recife,Team Total Goals,Over 0.5,1.5,0.7351,,WON,
2026-06-14T23:00:00+00:00,World Cup,Ivory Coast,Ecuador,Asian Handicap,Home +0.25,1.82,0.6501,,WON,
2026-06-15T02:00:00+00:00,World Cup,Sweden,Tunisia,Team Total Goals,Over 0.5,1.57,0.8506,,WON,
2026-06-15T10:00:00+00:00,Premier League,Negelle Arsi,Awassa Kenema,Asian Handicap,Home +0,1.7,0.4996,,WON,
2026-06-15T12:00:00+00:00,Premier League,Arba Minch Kenema,Suhul Shire,Asian Handicap,Home +0.25,1.6,0.6569,,WON,
2026-06-15T13:00:00+00:00,Premier League,Adama Kenema,Ethiopia Nigd Bank,Asian Handicap,Home +0.25,1.53,0.8435,,WON,
2026-06-15T15:00:00+00:00,Premier League,Hadiya Hosaena,Fasil Ketema,Asian Handicap,Home +0.25,1.5,0.7407,,LOST,
2026-06-15T16:00:00+00:00,World Cup,Spain,Cape Verde Islands,Team Total Goals,Under 2.5,2.35,0.9800,,WON,
2026-06-15T17:00:00+00:00,Superettan,GIF Sundsvall,Osters IF,Asian Handicap,Home +0.25,2.0,0.6264,,LOST,
2026-06-15T19:15:00+00:00,2. Deild,Selfoss,Thróttur Vogar,Over/Under Goals,Under 3.5,1.7,0.7221,,LOST,
2026-06-15T23:00:00+00:00,USL League Two,Christos,Annapolis Blues,Over/Under Goals,Under 3.5,1.76,0.7467,,WON,
2026-06-15T23:30:00+00:00,Serie C,Ypiranga-RS,Botafogo PB,Asian Handicap,Home +0,1.5,0.5924,,WON,
2026-06-16T09:30:00+00:00,Queensland NPL,WDSC Wolves,Eastern Suburbs,Over/Under Goals,Under 3.5,1.85,0.7180,,WON,
2026-06-16T09:30:00+00:00,Queensland Premier League,Redlands United,SC Wanderers,Asian Handicap,Home +0.25,1.98,0.7259,,LOST,
2026-06-16T10:00:00+00:00,Premier League,Mebrat Hayl,Mekelle Kenema,Asian Handicap,Home +0.25,1.72,0.6438,,WON,
2026-06-16T13:00:00+00:00,Premier League,Bahardar,Welayta Dicha,Asian Handicap,Home +0.25,1.51,0.9929,,LOST,
2026-06-16T13:00:00+00:00,Premier League,Shabab Al Sahel,Racing,Over/Under Goals,Under 3.5,1.62,,,WON,
2026-06-16T16:00:00+00:00,Meistriliiga,Kuressaare,Trans Narva,Asian Handicap,Home +0.5,1.52,0.8098,,WON,
2026-06-16T16:30:00+00:00,GFA League,Greater Tomorrow,BST Galaxy,Asian Handicap,Home +0,1.72,0.6164,,LOST,
2026-06-16T16:30:00+00:00,GFA League,Steve Biko,Falcons,Team Total Goals,Over 0.5,1.5,0.8126,,WON,
2026-06-16T16:30:00+00:00,GFA League,TMT,Hawks,Asian Handicap,Home +0.25,1.58,0.7490,,WON,
2026-06-16T17:00:00+00:00,Superettan,Landskrona BoIS,United Nordic,Asian Handicap,Home +0,1.68,0.5047,,WON,
2026-06-16T18:00:00+00:00,Brasileiro U20 A,América Mineiro U20,Santos U20,Asian Handicap,Home +0.25,1.7,0.6426,,LOST,
2026-06-16T19:00:00+00:00,World Cup,France,Senegal,Team Total Goals,Over 0.5,1.77,0.7482,,WON,
2026-06-17T00:30:00+00:00,USL League Two,West Chester United,Lone Star II,Over/Under Goals,Under 3.5,1.75,0.6759,,LOST,
2026-06-17T01:00:00+00:00,World Cup,Argentina,Algeria,Team Total Goals,Over 0.5,2.0,0.8355,,LOST,
2026-06-17T14:00:00+00:00,1. Deild,Grindavik,Fylkir,Asian Handicap,Home +0,2.62,0.6642,,LOST,
2026-06-17T15:00:00+00:00,Botola Pro,CR Khemis Zemamra,Raja Casablanca,Asian Handicap,Home +0.25,2.35,0.9930,,LOST,
2026-06-17T15:00:00+00:00,Veikkausliiga,HJK Helsinki,Inter Turku,Asian Handicap,Home +0.25,1.54,0.6119,,WON,
2026-06-17T16:00:00+00:00,Meistriliiga,Kalju Nomme,Tammeka,Team Total Goals,Under 2.5,1.67,0.8714,,WON,
2026-06-17T16:00:00+00:00,Meistriliiga,Paide,Laagri,Team Total Goals,Under 2.5,1.5,0.9504,,WON,
2026-06-17T16:30:00+00:00,GFA League,Samger,Bombada,Asian Handicap,Home +0.25,1.72,0.9947,,WON,
2026-06-17T17:00:00+00:00,Damallsvenskan,Hammarby W,AIK W,Team Total Goals,Over 0.5,1.61,0.8275,,WON,
2026-06-17T17:00:00+00:00,Division 2 - Västra Götaland,Landvetter IS,Jonsered,Over/Under Goals,Under 3.5,1.64,0.7188,,WON,
2026-06-17T17:00:00+00:00,Erovnuli Liga 2,Aragvi Dusheti,Sioni,Double Chance,Home/Draw,1.5,0.6180,,WON,
2026-06-17T17:00:00+00:00,Erovnuli Liga,Torpedo Kutaisi,Dinamo Batumi,Team Total Goals,Over 0.5,1.5,0.8147,,WON,
2026-06-17T17:30:00+00:00,Ettan - Södra,Utsikten,Atvidabergs FF,Over/Under Goals,Under 3.5,1.53,0.7519,,WON,
2026-06-17T18:00:00+00:00,Brasileiro U20 A,Botafogo U20,Grêmio U20,Over/Under Goals,Under 3.5,1.55,0.7349,,WON,
2026-06-17T18:00:00+00:00,Brasileiro U20 A,Fortaleza U20,Avaí U20,Team Total Goals,Over 0.5,1.6,0.7859,,LOST,
2026-06-17T18:00:00+00:00,Brasileiro U20 A,Juventude U20,São Paulo U20,Asian Handicap,Home +0.25,2.2,0.6171,,WON,
2026-06-17T18:00:00+00:00,Veikkausliiga,Gnistan,Lahti,Asian Handicap,Home +0.25,1.53,0.7237,,WON,
2026-06-17T22:00:00+00:00,Brasileiro U20 A,RB Bragantino U20,Fluminense U20,Asian Handicap,Away -1.25,1.55,0.2161,,LOST,
2026-06-17T23:00:00+00:00,MLS Next Pro,New York City II,Carolina Core,Asian Handicap,Home +0,1.7,,,WON,
2026-06-18T01:00:00+00:00,USL League One,Forward Madison,Fort Wayne,Team Total Goals,Over 0.5,1.53,0.8152,,WON,
2026-06-18T02:00:00+00:00,MLS Next Pro,Tacoma Defiance,Houston Dynamo FC II,Asian Handicap,Home +0.25,1.78,0.6272,,WON,
2026-06-18T02:00:00+00:00,World Cup,Uzbekistan,Colombia,Asian Handicap,Home +0.25,3.8,0.6764,,LOST,
2026-06-18T14:00:00+00:00,Damallsvenskan,Eskilstuna United W,Piteå W,Double Chance,Home/Draw,1.5,0.6248,,WON,
2026-06-18T15:00:00+00:00,Esiliiga A,Nõmme United II,Tallinna Kalev,Asian Handicap,Home +0.25,1.85,0.6548,,LOST,
2026-06-18T16:00:00+00:00,Damallsvenskan,Häcken W,Rosengård W,Over/Under Goals,Under 3.5,1.72,0.6971,,WON,
2026-06-18T16:00:00+00:00,Damallsvenskan,Kristianstad W,Uppsala W,Team Total Goals,Under 2.5,1.68,0.9338,,LOST,
2026-06-18T16:00:00+00:00,Esiliiga A,FC Tallinn,Flora II,Over/Under Goals,Under 3.5,2.05,0.8258,,LOST,
2026-06-18T16:30:00+00:00,Friendlies Clubs,Austria Klagenfurt,SV Kapfenberg,Asian Handicap,Home +0,3.1,0.5853,,WON,
2026-06-18T17:00:00+00:00,Division 2 - Norra Svealand,Skiljebo,Franke,Asian Handicap,Home +0,1.5,0.6500,,WON,
2026-06-18T17:00:00+00:00,Division 2 - Norrland,Kubikenborg,Gottne,Over/Under Goals,Under 3.5,1.65,0.7056,,LOST,
2026-06-18T17:00:00+00:00,Division 2 - Västra Götaland,Torslanda,Västra Frölunda,Over/Under Goals,Under 3.5,1.62,0.7766,,WON,
2026-06-18T17:00:00+00:00,Ettan - Södra,Jonkopings Sodra,Lund,Team Total Goals,Over 0.5,1.5,0.8218,,LOST,
2026-06-18T17:30:00+00:00,Division 2 - Västra Götaland,Böljan,Onsala,Asian Handicap,Home +0,2.16,0.6054,,LOST,
2026-06-18T17:30:00+00:00,Division 2 - Västra Götaland,Lindome,Åstorp,Asian Handicap,Home +0.25,1.67,0.5790,,WON,
2026-06-18T22:00:00+00:00,World Cup,Canada,Qatar,Team Total Goals,Under 2.5,1.53,0.9365,,LOST,
2026-06-19T00:00:00+00:00,Primera Division,Universidad de Chile,O'Higgins,Asian Handicap,Home +0,1.5,0.6928,,WON,
2026-06-19T01:00:00+00:00,World Cup,Mexico,South Korea,Team Total Goals,Over 0.5,1.57,0.7940,,LOST,
2026-06-19T09:30:00+00:00,Victoria NPL 2,Langwarrin,Port Melbourne,Over/Under Goals,Under 3.5,1.63,0.7046,,LOST,
2026-06-19T10:00:00+00:00,League Two,Dalian Yingbo B,Nantong Haimen Codion,Asian Handicap,Home +0.25,1.78,0.8203,,WON,
2026-06-19T10:15:00+00:00,Tasmania Southern Championship,Olympia Warriors,South Hobart II,Asian Handicap,Home +0.25,3.5,0.5136,,WON,
2026-06-19T10:15:00+00:00,Victoria NPL,Oakleigh Cannons,Melbourne City II,Team Total Goals,Over 0.5,1.57,0.9002,,WON,
2026-06-19T10:30:00+00:00,Victoria NPL 2,Brunswick Juventus FC,Bulleen Lions,Over/Under Goals,Under 3.5,1.6,0.8987,,LOST,
2026-06-19T10:30:00+00:00,Victoria NPL 2,Eltham Redbacks FC,Western United II,Asian Handicap,Home +0,1.68,0.7409,,LOST,
2026-06-19T15:30:00+00:00,Friendlies Clubs,Grazer AK,Gyori ETO FC,Over/Under Goals,Under 3.5,1.52,0.7993,,LOST,
2026-06-19T16:00:00+00:00,Friendlies Clubs,Rače,Aluminij,Asian Handicap,Home +0.25,5.5,0.8588,,WON,
2026-06-19T16:30:00+00:00,Friendlies Clubs,Rapid Wien II,Oberwart,Over/Under Goals,Under 3.5,1.87,0.8841,,LOST,
2026-06-19T18:00:00+00:00,Reserve League,Godoy Cruz Res.,Aldosivi Res.,Asian Handicap,Home +0,1.58,0.7387,,WON,
2026-06-19T18:45:00+00:00,Premier Division,Galway United,Derry City,Asian Handicap,Home +0.25,1.76,0.6796,,WON,
2026-06-19T18:45:00+00:00,Premier Division,Waterford,Shamrock Rovers,Asian Handicap,Home +0,3.8,0.6310,,LOST,
2026-06-19T19:00:00+00:00,World Cup,USA,Australia,Team Total Goals,Over 0.5,1.7,0.8692,,LOST,
2026-06-19T22:00:00+00:00,Primera B Metropolitana,Ituzaingó,Liniers,Asian Handicap,Home +0.25,1.65,0.7995,,WON,
2026-06-20T00:30:00+00:00,World Cup,Brazil,Haiti,Team Total Goals,Over 0.5,2.1,0.7344,,LOST,
2026-06-20T01:00:00+00:00,Friendlies Clubs,Reboceros La Piedad,Club Queretaro,Team Total Goals,Over 0.5,1.7,0.7880,,LOST,
2026-06-20T03:00:00+00:00,World Cup,Türkiye,Paraguay,Team Total Goals,Over 0.5,1.5,0.7762,,WON,
2026-06-20T04:00:00+00:00,Northern NSW NPL,Cooks Hill United,Weston Bears,Asian Handicap,Home +0,2.38,0.6761,,WON,
2026-06-20T04:00:00+00:00,Victoria NPL,Hume City,Green Gully,Over/Under Goals,Under 3.5,1.5,0.8503,,LOST,
